Customer ID,Age,Gender,Review Rating,Subscription Status,Product_ID
Cu1916,51,Male,4.7,No,PR1916
Cu1917,26,Male,3,No,PR1917
Cu1918,38,Male,3.4,No,PR1918
Cu1919,35,Male,4.6,No,PR1919
Cu1920,34,Male,3.1,No,PR1920
Cu1921,51,Male,2.8,No,PR1921
Cu1922,47,Male,3.5,No,PR1922
Cu1923,18,Male,4.6,No,PR1923
Cu1924,64,Male,4.3,No,PR1924
Cu1925,30,Male,4.8,No,PR1925
Cu1926,59,Male,2.9,No,PR1926
Cu1927,66,Male,3,No,PR1927
Cu1928,40,Male,2.9,No,PR1928
Cu1929,25,Male,3.7,No,PR1929
Cu1930,59,Male,4.7,No,PR1930
Cu1931,66,Male,3.5,No,PR1931
Cu1932,54,Male,2.7,No,PR1932
Cu1933,42,Male,5,No,PR1933
Cu1934,48,Male,4.1,No,PR1934
Cu1935,34,Male,2.7,No,PR1935
Cu1936,19,Male,4.8,No,PR1936
Cu1937,70,Male,4.3,No,PR1937
Cu1938,43,Male,4.5,No,PR1938
Cu1939,46,Male,3.8,No,PR1939
Cu1940,66,Male,3.7,No,PR1940
Cu1941,50,Male,3.9,No,PR1941
Cu1942,55,Male,3.3,No,PR1942
Cu1943,63,Male,3.4,No,PR1943
Cu1944,32,Male,3.8,No,PR1944
Cu1945,30,Male,2.7,No,PR1945
Cu1946,35,Male,2.9,No,PR1946
Cu1947,59,Male,4.5,No,PR1947
Cu1948,59,Male,2.6,No,PR1948
Cu1949,54,Male,3.1,No,PR1949
Cu1950,63,Male,4.7,No,PR1950
Cu1951,43,Male,4.6,No,PR1951
Cu1952,33,Male,2.7,No,PR1952
Cu1953,57,Male,4.6,No,PR1953
Cu1954,25,Male,4.8,No,PR1954
Cu1955,26,Male,4.2,No,PR1955
Cu1956,50,Male,4.9,No,PR1956
Cu1957,70,Male,4.9,No,PR1957
Cu1958,68,Male,4.5,No,PR1958
Cu1959,39,Male,2.7,No,PR1959
Cu1960,46,Male,3.1,No,PR1960
Cu1961,57,Male,3.3,No,PR1961
Cu1962,47,Male,2.6,No,PR1962
Cu1963,40,Male,4.4,No,PR1963
Cu1964,52,Male,3.9,No,PR1964
Cu1965,40,Male,4.6,No,PR1965
Cu1966,67,Male,4.9,No,PR1966
Cu1967,67,Male,3.7,No,PR1967
Cu1968,37,Male,3.7,No,PR1968
Cu1969,67,Male,4.2,No,PR1969
Cu1970,64,Male,3.5,No,PR1970
Cu1971,28,Male,2.9,No,PR1971
Cu1972,54,Male,3.4,No,PR1972
Cu1973,54,Male,3.3,No,PR1973
Cu1974,24,Male,4.5,No,PR1974
Cu1975,27,Male,4.6,No,PR1975
Cu1976,53,Male,2.9,No,PR1976
Cu1977,32,Male,3.2,No,PR1977
Cu1978,24,Male,2.6,No,PR1978
Cu1979,45,Male,3.8,No,PR1979
Cu1980,49,Male,2.8,No,PR1980
Cu1981,51,Male,4.4,No,PR1981
Cu1982,69,Male,4.7,No,PR1982
Cu1983,41,Male,2.7,No,PR1983
Cu1984,59,Male,2.6,No,PR1984
Cu1985,26,Male,3.4,No,PR1985
Cu1986,23,Male,3.9,No,PR1986
Cu1987,62,Male,3.4,No,PR1987
Cu1988,69,Male,3.4,No,PR1988
Cu1989,46,Male,3.9,No,PR1989
Cu1990,35,Male,4,No,PR1990
Cu1991,32,Male,3.4,No,PR1991
Cu1992,46,Male,3.7,No,PR1992
Cu1993,33,Male,4.9,No,PR1993
Cu1994,32,Male,5,No,PR1994
Cu1995,33,Male,2.9,No,PR1995
Cu1996,67,Male,3,No,PR1996
Cu1997,67,Male,3.3,No,PR1997
Cu1998,42,Male,4.7,No,PR1998
Cu1999,20,Male,3.4,No,PR1999
Cu2000,39,Male,4.6,No,PR2000
Cu2001,26,Male,3.6,No,PR2001
Cu2002,51,Male,2.6,No,PR2002
Cu2003,31,Male,2.7,No,PR2003
Cu2004,68,Male,3.1,No,PR2004
Cu2005,44,Male,3.2,No,PR2005
Cu2006,18,Male,3.4,No,PR2006
Cu2007,58,Male,4.4,No,PR2007
Cu2008,26,Male,3.2,No,PR2008
Cu2009,57,Male,2.5,No,PR2009
Cu2010,37,Male,3.8,No,PR2010
Cu2011,24,Male,4.4,No,PR2011
Cu2012,57,Male,3.7,No,PR2012
Cu2013,48,Male,3.2,No,PR2013
Cu2014,39,Male,4.9,No,PR2014
Cu2015,51,Male,3.9,No,PR2015
Cu2016,57,Male,4.5,No,PR2016
Cu2017,53,Male,3.4,No,PR2017
Cu2018,70,Male,4.1,No,PR2018
Cu2019,60,Male,4.5,No,PR2019
Cu2020,31,Male,4.7,No,PR2020
Cu2021,41,Male,4.8,No,PR2021
Cu2022,62,Male,4.4,No,PR2022
Cu2023,59,Male,4,No,PR2023
Cu2024,46,Male,4.1,No,PR2024
Cu2025,62,Male,3.7,No,PR2025
Cu2026,42,Male,3,No,PR2026
Cu2027,37,Male,3.6,No,PR2027
Cu2028,50,Male,4.8,No,PR2028
Cu2029,29,Male,3.7,No,PR2029
Cu2030,25,Male,4.6,No,PR2030
Cu2031,66,Male,2.8,No,PR2031
Cu2032,21,Male,4,No,PR2032
Cu2033,46,Male,4.2,No,PR2033
Cu2034,57,Male,3.6,No,PR2034
Cu2035,61,Male,2.9,No,PR2035
Cu2036,53,Male,4.1,No,PR2036
Cu2037,37,Male,3.1,No,PR2037
Cu2038,39,Male,4.3,No,PR2038
Cu2039,53,Male,4.4,No,PR2039
Cu2040,35,Male,3.1,No,PR2040
Cu2041,69,Male,2.9,No,PR2041
Cu2042,66,Male,3.2,No,PR2042
Cu2043,19,Male,4,No,PR2043
Cu2044,47,Male,2.7,No,PR2044
Cu2045,49,Male,3,No,PR2045
Cu2046,31,Male,4.4,No,PR2046
Cu2047,39,Male,2.8,No,PR2047
Cu2048,58,Male,3.1,No,PR2048
Cu2049,45,Male,3.9,No,PR2049
Cu2050,68,Male,2.7,No,PR2050
Cu2051,35,Male,3.4,No,PR2051
Cu2052,65,Male,3.8,No,PR2052
Cu2053,45,Male,3.7,No,PR2053
Cu2054,19,Male,4.5,No,PR2054
Cu2055,65,Male,2.9,No,PR2055
Cu2056,28,Male,3.4,No,PR2056
Cu2057,55,Male,4.4,No,PR2057
Cu2058,66,Male,4.2,No,PR2058
Cu2059,29,Male,3.3,No,PR2059
Cu2060,56,Male,3.7,No,PR2060
Cu2061,21,Male,3.2,No,PR2061
Cu2062,32,Male,2.6,No,PR2062
Cu2063,54,Male,2.8,No,PR2063
Cu2064,61,Male,2.9,No,PR2064
Cu2065,31,Male,4,No,PR2065
Cu2066,27,Male,2.9,No,PR2066
Cu2067,64,Male,4.7,No,PR2067
Cu2068,60,Male,3.1,No,PR2068
Cu2069,70,Male,3.9,No,PR2069
Cu2070,36,Male,3.4,No,PR2070
Cu2071,56,Male,3.1,No,PR2071
Cu2072,69,Male,4.8,No,PR2072
Cu2073,39,Male,3.9,No,PR2073
Cu2074,38,Male,3.5,No,PR2074
Cu2075,36,Male,3.1,No,PR2075
Cu2076,46,Male,4.7,No,PR2076
Cu2077,59,Male,4.6,No,PR2077
Cu2078,64,Male,3.3,No,PR2078
Cu2079,49,Male,3.2,No,PR2079
Cu2080,32,Male,3.1,No,PR2080
Cu2081,29,Male,3.5,No,PR2081
Cu2082,24,Male,4.3,No,PR2082
Cu2083,41,Male,2.9,No,PR2083
Cu2084,41,Male,2.7,No,PR2084
Cu2085,32,Male,4,No,PR2085
Cu2086,69,Male,4.6,No,PR2086
Cu2087,65,Male,4.7,No,PR2087
Cu2088,54,Male,4.7,No,PR2088
Cu2089,39,Male,4,No,PR2089
Cu2090,37,Male,3.6,No,PR2090
Cu2091,51,Male,3.4,No,PR2091
Cu2092,26,Male,3,No,PR2092
Cu2093,42,Male,2.6,No,PR2093
Cu2094,21,Male,4.2,No,PR2094
Cu2095,53,Male,3.4,No,PR2095
Cu2096,36,Male,4,No,PR2096
Cu2097,21,Male,4.7,No,PR2097
Cu2098,33,Male,3.9,No,PR2098
Cu2099,49,Male,3.3,No,PR2099
Cu2100,31,Male,2.9,No,PR2100
Cu2101,68,Male,4.4,No,PR2101
Cu2102,49,Male,3.6,No,PR2102
Cu2103,23,Male,4.5,No,PR2103
Cu2104,30,Male,3.7,No,PR2104
Cu2105,53,Male,2.8,No,PR2105
Cu2106,65,Male,4.5,No,PR2106
Cu2107,60,Male,4.4,No,PR2107
Cu2108,46,Male,3.3,No,PR2108
Cu2109,54,Male,4.2,No,PR2109
Cu2110,59,Male,2.7,No,PR2110
Cu2111,52,Male,3.9,No,PR2111
Cu2112,41,Male,2.6,No,PR2112
Cu2113,43,Male,4.5,No,PR2113
Cu2114,63,Male,2.7,No,PR2114
Cu2115,37,Male,2.9,No,PR2115
Cu2116,44,Male,3.4,No,PR2116
Cu2117,67,Male,2.9,No,PR2117
Cu2118,27,Male,3.8,No,PR2118
Cu2119,60,Male,4.2,No,PR2119
Cu2120,58,Male,3.5,No,PR2120
Cu2121,53,Male,3.1,No,PR2121
Cu2122,43,Male,3.5,No,PR2122
Cu2123,32,Male,4,No,PR2123
Cu2124,54,Male,3.7,No,PR2124
Cu2125,47,Male,4.2,No,PR2125
Cu2126,57,Male,4.8,No,PR2126
Cu2127,63,Male,4.1,No,PR2127
Cu2128,70,Male,4.5,No,PR2128
Cu2129,62,Male,2.7,No,PR2129
Cu2130,40,Male,2.8,No,PR2130
Cu2131,25,Male,3.7,No,PR2131
Cu2132,19,Male,3.6,No,PR2132
Cu2133,25,Male,4.7,No,PR2133
Cu2134,21,Male,3.8,No,PR2134
Cu2135,55,Male,2.9,No,PR2135
Cu2136,34,Male,4.6,No,PR2136
Cu2137,47,Male,2.8,No,PR2137
Cu2138,27,Male,4.6,No,PR2138
Cu2139,67,Male,2.8,No,PR2139
Cu2140,40,Male,3,No,PR2140
Cu2141,53,Male,3.7,No,PR2141
Cu2142,24,Male,4.1,No,PR2142
Cu2143,47,Male,4.3,No,PR2143
Cu2144,53,Male,3.8,No,PR2144
Cu2145,47,Male,3.7,No,PR2145
Cu2146,38,Male,4.8,No,PR2146
Cu2147,48,Male,4.6,No,PR2147
Cu2148,47,Male,4.8,No,PR2148
Cu2149,19,Male,4.6,No,PR2149
Cu2150,38,Male,4,No,PR2150
Cu2151,57,Male,2.6,No,PR2151
Cu2152,70,Male,2.6,No,PR2152
Cu2153,38,Male,4.5,No,PR2153
Cu2154,35,Male,4.2,No,PR2154
Cu2155,46,Male,3.4,No,PR2155
Cu2156,32,Male,3.7,No,PR2156
Cu2157,38,Male,3.6,No,PR2157
Cu2158,41,Male,4,No,PR2158
Cu2159,19,Male,4.6,No,PR2159
Cu2160,18,Male,3,No,PR2160
Cu2161,45,Male,3.3,No,PR2161
Cu2162,23,Male,3.8,No,PR2162
Cu2163,60,Male,2.7,No,PR2163
Cu2164,52,Male,4.5,No,PR2164
Cu2165,42,Male,4.8,No,PR2165
Cu2166,29,Male,4.2,No,PR2166
Cu2167,31,Male,3.5,No,PR2167
Cu2168,30,Male,4.9,No,PR2168
Cu2169,23,Male,4.1,No,PR2169
Cu2170,31,Male,2.9,No,PR2170
Cu2171,40,Male,4,No,PR2171
Cu2172,39,Male,4.6,No,PR2172
Cu2173,28,Male,2.8,No,PR2173
Cu2174,23,Male,5,No,PR2174
Cu2175,42,Male,2.9,No,PR2175
Cu2176,68,Male,3.3,No,PR2176
Cu2177,24,Male,3.4,No,PR2177
Cu2178,24,Male,3,No,PR2178
Cu2179,21,Male,4.7,No,PR2179
Cu2180,49,Male,2.9,No,PR2180
Cu2181,41,Male,4.1,No,PR2181
Cu2182,22,Male,3.2,No,PR2182
Cu2183,42,Male,2.7,No,PR2183
Cu2184,30,Male,4.7,No,PR2184
Cu2185,38,Male,3.2,No,PR2185
Cu2186,40,Male,2.5,No,PR2186
Cu2187,55,Male,4.3,No,PR2187
Cu2188,37,Male,4.4,No,PR2188
Cu2189,41,Male,4.7,No,PR2189
Cu2190,38,Male,4,No,PR2190
Cu2191,42,Male,4.6,No,PR2191
Cu2192,26,Male,3.8,No,PR2192
Cu2193,41,Male,3.2,No,PR2193
Cu2194,27,Male,5,No,PR2194
Cu2195,61,Male,3.5,No,PR2195
Cu2196,58,Male,3.7,No,PR2196
Cu2197,25,Male,4.8,No,PR2197
Cu2198,33,Male,3.7,No,PR2198
Cu2199,57,Male,3.5,No,PR2199
Cu2200,39,Male,4.9,No,PR2200
Cu2201,60,Male,4.7,No,PR2201
Cu2202,39,Male,4.9,No,PR2202
Cu2203,42,Male,4.3,No,PR2203
Cu2204,53,Male,3.1,No,PR2204
Cu2205,20,Male,3.4,No,PR2205
Cu2206,46,Male,2.7,No,PR2206
Cu2207,46,Male,2.6,No,PR2207
Cu2208,69,Male,2.9,No,PR2208
Cu2209,28,Male,2.7,No,PR2209
Cu2210,42,Male,4.5,No,PR2210
Cu2211,30,Male,3.1,No,PR2211
Cu2212,50,Male,3.2,No,PR2212
Cu2213,59,Male,3.3,No,PR2213
Cu2214,54,Male,2.9,No,PR2214
Cu2215,50,Male,4.1,No,PR2215
Cu2216,25,Male,2.7,No,PR2216
Cu2217,41,Male,4,No,PR2217
Cu2218,35,Male,2.6,No,PR2218
Cu2219,67,Male,3.5,No,PR2219
Cu2220,33,Male,2.8,No,PR2220
Cu2221,19,Male,4.5,No,PR2221
Cu2222,25,Male,3,No,PR2222
Cu2223,32,Male,4.4,No,PR2223
Cu2224,30,Male,4.7,No,PR2224
Cu2225,18,Male,4.3,No,PR2225
Cu2226,38,Male,4.8,No,PR2226
Cu2227,22,Male,4.8,No,PR2227
Cu2228,40,Male,4.4,No,PR2228
Cu2229,54,Male,3.7,No,PR2229
Cu2230,70,Male,3.9,No,PR2230
Cu2231,52,Male,3.8,No,PR2231
Cu2232,34,Male,4.1,No,PR2232
Cu2233,65,Male,4,No,PR2233
Cu2234,38,Male,4.5,No,PR2234
Cu2235,35,Male,4,No,PR2235
Cu2236,40,Male,4.5,No,PR2236
Cu2237,23,Male,2.7,No,PR2237
Cu2238,45,Male,3.8,No,PR2238
Cu2239,40,Male,3.8,No,PR2239
Cu2240,42,Male,3.8,No,PR2240
Cu2241,57,Male,4.3,No,PR2241
Cu2242,18,Male,3.5,No,PR2242
Cu2243,18,Male,3.8,No,PR2243
Cu2244,56,Male,3.7,No,PR2244
Cu2245,35,Male,4.8,No,PR2245
Cu2246,49,Male,4.9,No,PR2246
Cu2247,49,Male,4.3,No,PR2247
Cu2248,34,Male,4.4,No,PR2248
Cu2249,63,Male,3.4,No,PR2249
Cu2250,42,Male,4.3,No,PR2250
Cu2251,41,Male,4.6,No,PR2251
Cu2252,26,Male,3.8,No,PR2252
Cu2253,48,Male,3.9,No,PR2253
Cu2254,62,Male,2.6,No,PR2254
Cu2255,24,Male,4.2,No,PR2255
Cu2256,48,Male,4.6,No,PR2256
Cu2257,31,Male,5,No,PR2257
Cu2258,41,Male,4.2,No,PR2258
Cu2259,24,Male,4.3,No,PR2259
Cu2260,60,Male,3.3,No,PR2260
Cu2261,38,Male,4.9,No,PR2261
Cu2262,58,Male,4.4,No,PR2262
Cu2263,53,Male,3.1,No,PR2263
Cu2264,44,Male,3.5,No,PR2264
Cu2265,51,Male,3.9,No,PR2265
Cu2266,36,Male,3.9,No,PR2266
Cu2267,20,Male,4.3,No,PR2267
Cu2268,32,Male,3.8,No,PR2268
Cu2269,66,Male,2.7,No,PR2269
Cu2270,49,Male,4.4,No,PR2270
Cu2271,27,Male,3.5,No,PR2271
Cu2272,29,Male,3.4,No,PR2272
Cu2273,29,Male,4,No,PR2273
Cu2274,55,Male,4.8,No,PR2274
Cu2275,57,Male,4.5,No,PR2275
Cu2276,29,Male,4.4,No,PR2276
Cu2277,31,Male,4.1,No,PR2277
Cu2278,25,Male,4.6,No,PR2278
Cu2279,61,Male,3.8,No,PR2279
Cu2280,53,Male,2.9,No,PR2280
Cu2281,22,Male,2.8,No,PR2281
Cu2282,28,Male,3,No,PR2282
Cu2283,18,Male,4.2,No,PR2283
Cu2284,44,Male,4.1,No,PR2284
Cu2285,32,Male,4.1,No,PR2285
Cu2286,34,Male,4.6,No,PR2286
Cu2287,67,Male,2.5,No,PR2287
Cu2288,66,Male,3,No,PR2288
Cu2289,28,Male,3.8,No,PR2289
Cu2290,70,Male,4.1,No,PR2290
Cu2291,37,Male,3.3,No,PR2291
Cu2292,28,Male,5,No,PR2292
Cu2293,43,Male,3.8,No,PR2293
Cu2294,37,Male,3.3,No,PR2294
Cu2295,54,Male,5,No,PR2295
Cu2296,50,Male,2.9,No,PR2296
Cu2297,46,Male,2.5,No,PR2297
Cu2298,60,Male,4.7,No,PR2298
Cu2299,40,Male,2.9,No,PR2299
Cu2300,64,Male,3.7,No,PR2300
Cu2301,18,Male,4.4,No,PR2301
Cu2302,37,Male,2.9,No,PR2302
Cu2303,36,Male,3.6,No,PR2303
Cu2304,51,Male,4.8,No,PR2304
Cu2305,26,Male,4.7,No,PR2305
Cu2306,68,Male,2.6,No,PR2306
Cu2307,27,Male,3.4,No,PR2307
Cu2308,28,Male,3.5,No,PR2308
Cu2309,49,Male,3.4,No,PR2309
Cu2310,70,Male,5,No,PR2310
Cu2311,30,Male,4.6,No,PR2311
Cu2312,27,Male,4.8,No,PR2312
Cu2313,19,Male,3.7,No,PR2313
Cu2314,64,Male,4.7,No,PR2314
Cu2315,42,Male,4.4,No,PR2315
Cu2316,69,Male,3.5,No,PR2316
Cu2317,28,Male,3.8,No,PR2317
Cu2318,47,Male,4.7,No,PR2318
Cu2319,69,Male,3.1,No,PR2319
Cu2320,56,Male,5,No,PR2320
Cu2321,28,Male,3.7,No,PR2321
Cu2322,50,Male,3,No,PR2322
Cu2323,39,Male,4.5,No,PR2323
Cu2324,35,Male,4.7,No,PR2324
Cu2325,59,Male,3.5,No,PR2325
Cu2326,44,Male,4.4,No,PR2326
Cu2327,66,Male,2.6,No,PR2327
Cu2328,20,Male,4.2,No,PR2328
Cu2329,45,Male,2.6,No,PR2329
Cu2330,49,Male,4.8,No,PR2330
Cu2331,60,Male,2.9,No,PR2331
Cu2332,61,Male,4.3,No,PR2332
Cu2333,36,Male,2.6,No,PR2333
Cu2334,33,Male,3.8,No,PR2334
Cu2335,49,Male,4.2,No,PR2335
Cu2336,31,Male,3.9,No,PR2336
Cu2337,19,Male,3.1,No,PR2337
Cu2338,39,Male,3.6,No,PR2338
Cu2339,66,Male,4,No,PR2339
Cu2340,25,Male,3.4,No,PR2340
Cu2341,63,Male,2.6,No,PR2341
Cu2342,56,Male,4.5,No,PR2342
Cu2343,20,Male,4.9,No,PR2343
Cu2344,58,Male,4.4,No,PR2344
Cu2345,34,Male,3.5,No,PR2345
Cu2346,28,Male,3.3,No,PR2346
Cu2347,22,Male,3.1,No,PR2347
Cu2348,37,Male,4.2,No,PR2348
Cu2349,54,Male,4.9,No,PR2349
Cu2350,65,Male,3.9,No,PR2350
Cu2351,57,Male,4.2,No,PR2351
Cu2352,38,Male,4.9,No,PR2352
Cu2353,70,Male,2.8,No,PR2353
Cu2354,56,Male,4.1,No,PR2354
Cu2355,56,Male,4.8,No,PR2355
Cu2356,22,Male,4.1,No,PR2356
Cu2357,57,Male,3,No,PR2357
Cu2358,53,Male,4.2,No,PR2358
Cu2359,53,Male,3.8,No,PR2359
Cu2360,19,Male,3.3,No,PR2360
Cu2361,49,Male,4.7,No,PR2361
Cu2362,44,Male,4.3,No,PR2362
Cu2363,27,Male,2.7,No,PR2363
Cu2364,60,Male,4.2,No,PR2364
Cu2365,62,Male,4.2,No,PR2365
Cu2366,52,Male,2.5,No,PR2366
Cu2367,30,Male,3.6,No,PR2367
Cu2368,66,Male,3.4,No,PR2368
Cu2369,29,Male,3.3,No,PR2369
Cu2370,24,Male,4.6,No,PR2370
Cu2371,51,Male,3.9,No,PR2371
Cu2372,67,Male,3.7,No,PR2372
Cu2373,50,Male,3.1,No,PR2373
Cu2374,37,Male,4.9,No,PR2374
Cu2375,69,Male,4.7,No,PR2375
Cu2376,60,Male,2.9,No,PR2376
Cu2377,21,Male,4.1,No,PR2377
Cu2378,44,Male,4,No,PR2378
Cu2379,26,Male,2.7,No,PR2379
Cu2380,40,Male,4,No,PR2380
Cu2381,41,Male,2.5,No,PR2381
Cu2382,62,Male,4.5,No,PR2382
Cu2383,39,Male,3.9,No,PR2383
Cu2384,53,Male,4.9,No,PR2384
Cu2385,24,Male,3.3,No,PR2385
Cu2386,41,Male,3.8,No,PR2386
Cu2387,19,Male,2.9,No,PR2387
Cu2388,36,Male,4,No,PR2388
Cu2389,21,Male,4.1,No,PR2389
Cu2390,25,Male,3.1,No,PR2390
Cu2391,65,Male,4.6,No,PR2391
Cu2392,42,Male,4.6,No,PR2392
Cu2393,40,Male,2.6,No,PR2393
Cu2394,58,Male,5,No,PR2394
Cu2395,40,Male,2.9,No,PR2395
Cu2396,62,Male,3.5,No,PR2396
Cu2397,38,Male,3.7,No,PR2397
Cu2398,37,Male,2.9,No,PR2398
Cu2399,65,Male,4.3,No,PR2399
Cu2400,55,Male,3.2,No,PR2400
Cu2401,43,Male,4.2,No,PR2401
Cu2402,43,Male,4.2,No,PR2402
Cu2403,45,Male,3.8,No,PR2403
Cu2404,64,Male,4.4,No,PR2404
Cu2405,28,Male,3.1,No,PR2405
Cu2406,69,Male,5,No,PR2406
Cu2407,54,Male,4.7,No,PR2407
Cu2408,52,Male,3,No,PR2408
Cu2409,23,Male,4.2,No,PR2409
Cu2410,26,Male,3,No,PR2410
Cu2411,48,Male,3.7,No,PR2411
Cu2412,49,Male,2.7,No,PR2412
Cu2413,53,Male,4.3,No,PR2413
Cu2414,69,Male,2.7,No,PR2414
Cu2415,26,Male,3.7,No,PR2415
Cu2416,21,Male,4.3,No,PR2416
Cu2417,59,Male,4,No,PR2417
Cu2418,21,Male,3.3,No,PR2418
Cu2419,22,Male,4,No,PR2419
Cu2420,26,Male,2.7,No,PR2420
Cu2421,41,Male,4.2,No,PR2421
Cu2422,37,Male,4.6,No,PR2422
Cu2423,30,Male,4.8,No,PR2423
Cu2424,49,Male,2.8,No,PR2424
Cu2425,49,Male,4.5,No,PR2425
Cu2426,58,Male,3,No,PR2426
Cu2427,70,Male,4.6,No,PR2427
Cu2428,27,Male,3.3,No,PR2428
Cu2429,65,Male,4.4,No,PR2429
Cu2430,57,Male,4.4,No,PR2430
Cu2431,20,Male,4.3,No,PR2431
Cu2432,34,Male,3.4,No,PR2432
Cu2433,59,Male,2.8,No,PR2433
Cu2434,54,Male,3.4,No,PR2434
Cu2435,36,Male,5,No,PR2435
Cu2436,21,Male,4.5,No,PR2436
Cu2437,52,Male,2.7,No,PR2437
Cu2438,43,Male,3.4,No,PR2438
Cu2439,32,Male,3.4,No,PR2439
Cu2440,55,Male,2.8,No,PR2440
Cu2441,31,Male,4.7,No,PR2441
Cu2442,45,Male,4.7,No,PR2442
Cu2443,53,Male,4.7,No,PR2443
Cu2444,24,Male,3.4,No,PR2444
Cu2445,47,Male,3.7,No,PR2445
Cu2446,63,Male,4.1,No,PR2446
Cu2447,38,Male,2.9,No,PR2447
Cu2448,59,Male,3.2,No,PR2448
Cu2449,54,Male,3,No,PR2449
Cu2450,26,Male,4.1,No,PR2450
Cu2451,68,Male,4.5,No,PR2451
Cu2452,41,Male,3.4,No,PR2452
Cu2453,68,Male,4.1,No,PR2453
Cu2454,21,Male,4.6,No,PR2454
Cu2455,32,Male,4.6,No,PR2455
Cu2456,20,Male,3.4,No,PR2456
Cu2457,59,Male,3.3,No,PR2457
Cu2458,53,Male,3.6,No,PR2458
Cu2459,66,Male,4.6,No,PR2459
Cu2460,47,Male,4.3,No,PR2460
Cu2461,58,Male,4,No,PR2461
Cu2462,28,Male,4.8,No,PR2462
Cu2463,68,Male,4.3,No,PR2463
Cu2464,60,Male,3.3,No,PR2464
Cu2465,47,Male,2.8,No,PR2465
Cu2466,18,Male,4.4,No,PR2466
Cu2467,32,Male,3.7,No,PR2467
Cu2468,27,Male,3.6,No,PR2468
Cu2469,65,Male,3.7,No,PR2469
Cu2470,68,Male,5,No,PR2470
Cu2471,55,Male,2.7,No,PR2471
Cu2472,30,Male,4.3,No,PR2472
Cu2473,24,Male,4.1,No,PR2473
Cu2474,57,Male,2.6,No,PR2474
Cu2475,23,Male,3.2,No,PR2475
Cu2476,69,Male,3.5,No,PR2476
Cu2477,60,Male,3.7,No,PR2477
Cu2478,25,Male,3.8,No,PR2478
Cu2479,18,Male,4.8,No,PR2479
Cu2480,37,Male,4.2,No,PR2480
Cu2481,61,Male,2.9,No,PR2481
Cu2482,41,Male,2.9,No,PR2482
Cu2483,69,Male,4.8,No,PR2483
Cu2484,32,Male,2.9,No,PR2484
Cu2485,60,Male,4.8,No,PR2485
Cu2486,43,Male,4.6,No,PR2486
Cu2487,61,Male,4.4,No,PR2487
Cu2488,57,Male,3,No,PR2488
Cu2489,56,Male,4.4,No,PR2489
Cu2490,66,Male,3.9,No,PR2490
Cu2491,52,Male,4,No,PR2491
Cu2492,63,Male,2.5,No,PR2492
Cu2493,50,Male,4.1,No,PR2493
Cu2494,21,Male,4.8,No,PR2494
Cu2495,42,Male,2.6,No,PR2495
Cu2496,40,Male,3.1,No,PR2496
Cu2497,67,Male,3.2,No,PR2497
Cu2498,35,Male,4.2,No,PR2498
Cu2499,18,Male,2.6,No,PR2499
Cu2500,52,Male,3.1,No,PR2500
Cu2501,59,Male,2.9,No,PR2501
Cu2502,49,Male,4.6,No,PR2502
Cu2503,46,Male,4.1,No,PR2503
Cu2504,69,Male,2.5,No,PR2504
Cu2505,56,Male,4,No,PR2505
Cu2506,27,Male,3.5,No,PR2506
Cu2507,57,Male,4.4,No,PR2507
Cu2508,58,Male,2.9,No,PR2508
Cu2509,23,Male,3.1,No,PR2509
Cu2510,19,Male,4.4,No,PR2510
Cu2511,40,Male,4.4,No,PR2511
Cu2512,54,Male,2.7,No,PR2512
Cu2513,50,Male,4.9,No,PR2513
Cu2514,69,Male,3.5,No,PR2514
Cu2515,42,Male,4.8,No,PR2515
Cu2516,37,Male,4.2,No,PR2516
Cu2517,46,Male,4.6,No,PR2517
Cu2518,64,Male,2.9,No,PR2518
Cu2519,20,Male,4,No,PR2519
Cu2520,40,Male,4.9,No,PR2520
Cu2521,64,Male,3.1,No,PR2521
Cu2522,29,Male,4.4,No,PR2522
Cu2523,20,Male,2.5,No,PR2523
Cu2524,43,Male,3.4,No,PR2524
Cu2525,60,Male,3.7,No,PR2525
Cu2526,39,Male,4.2,No,PR2526
Cu2527,47,Male,3.4,No,PR2527
Cu2528,19,Male,3.6,No,PR2528
Cu2529,52,Male,4.7,No,PR2529
Cu2530,34,Male,4.7,No,PR2530
Cu2531,25,Male,3.6,No,PR2531
Cu2532,43,Male,4.6,No,PR2532
Cu2533,55,Male,2.6,No,PR2533
Cu2534,66,Male,3.1,No,PR2534
Cu2535,41,Male,3.2,No,PR2535
Cu2536,47,Male,3.9,No,PR2536
Cu2537,51,Male,4.9,No,PR2537
Cu2538,44,Male,4.1,No,PR2538
Cu2539,18,Male,4.2,No,PR2539
Cu2540,33,Male,4.1,No,PR2540
Cu2541,24,Male,3.9,No,PR2541
Cu2542,33,Male,2.7,No,PR2542
Cu2543,61,Male,3.7,No,PR2543
Cu2544,27,Male,2.7,No,PR2544
Cu2545,46,Male,2.5,No,PR2545
Cu2546,38,Male,3.9,No,PR2546
Cu2547,63,Male,3,No,PR2547
Cu2548,47,Male,3.2,No,PR2548
Cu2549,42,Male,3.8,No,PR2549
Cu2550,41,Male,2.7,No,PR2550
Cu2551,53,Male,3,No,PR2551
Cu2552,29,Male,4.1,No,PR2552
Cu2553,61,Male,3.2,No,PR2553
Cu2554,69,Male,4.5,No,PR2554
Cu2555,51,Male,4.3,No,PR2555
